MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-06-14T11:00:00Z";"2021-06-14T12:00:00Z";"12.1";"59.4";"9574";"3.1";"5.9";"11.3";"9";"0";"0";"0";"52.9";"215";"4.2";"21.1";"A";"D";"A";"D"
"1H";"2021-06-14T12:00:00Z";"2021-06-14T13:00:00Z";"13.3";"58.4";"7115";"2.8";"7.2";"13.8";"10";"0";"0";"0";"46.7";"229";"4.5";"21.9";"A";"D";"A";"D"
"1H";"2021-06-14T13:00:00Z";"2021-06-14T14:00:00Z";"14.1";"54.6";"8164";"2.3";"5.5";"10.6";"7.8";"0";"0";"0";"51.6";"246";"4.9";"22";"A";"D";"A";"D"
"1H";"2021-06-14T14:00:00Z";"2021-06-14T15:00:00Z";"12.4";"51.4";"12105";"3";"7.8";"14.9";"10.8";"0";"0";"0";"52";"239";"4.5";"22.5";"A";"D";"A";"D"
"1H";"2021-06-14T15:00:00Z";"2021-06-14T16:00:00Z";"14.4";"58.6";"10961";"2.6";"6";"11.6";"8.7";"0";"0";"0";"50.1";"233";"4.7";"22.8";"A";"D";"A";"D"
"1H";"2021-06-14T16:00:00Z";"2021-06-14T17:00:00Z";"12.7";"44.5";"8311";"0.7";"4.6";"8.8";"5.4";"0";"0";"0";"51.2";"239";"5.5";"22.4";"A";"C";"A";"C"
"1H";"2021-06-14T17:00:00Z";"2021-06-14T18:00:00Z";"12.7";"36.4";"7504";"0.5";"4.2";"8.1";"4.8";"0";"0";"0";"54.3";"243";"4.9";"21.8";"A";"B";"A";"B"
"1H";"2021-06-14T18:00:00Z";"2021-06-14T19:00:00Z";"10.4";"16.2";"5698";"0.4";"3.9";"7.4";"4.3";"0";"0";"0";"69.3";"267";"5.6";"19.5";"A";"A";"A";"A"
"1H";"2021-06-14T19:00:00Z";"2021-06-14T20:00:00Z";"11.6";"14.2";"4799";"0.8";"3.7";"7.1";"4.5";"0";"0";"0";"77.2";"275";"5.6";"18.3";"A";"A";"A";"A"
"1H";"2021-06-14T20:00:00Z";"2021-06-14T21:00:00Z";"10.9";"12.2";"3859";"1.1";"4";"7.7";"5.1";"0";"0";"0";"80.8";"280";"4.5";"17.4";"A";"A";"A";"A"
"1H";"2021-06-14T21:00:00Z";"2021-06-14T22:00:00Z";"9.5";"10.4";"3464";"1.5";"3.6";"6.9";"5.1";"0";"0";"0";"80.9";"280";"4.5";"16.8";"A";"A";"A";"A"
"1H";"2021-06-14T22:00:00Z";"2021-06-14T23:00:00Z";"5";"5.6";"2475";"1.7";"3";"5.8";"4.8";"0";"0";"0";"76.9";"287";"5";"16";"A";"A";"A";"A"
"1H";"2021-06-14T23:00:00Z";"2021-06-15T00:00:00Z";"4.3";"4.9";"2029";"2.5";"2.6";"5";"5.1";"0";"0";"0";"76.5";"292";"4.6";"15.3";"A";"A";"A";"A"
"1H";"2021-06-15T00:00:00Z";"2021-06-15T01:00:00Z";"3.7";"4.4";"2513";"1.8";"2.3";"4.4";"4.1";"0";"0";"0";"76.1";"304";"4.1";"14.6";"A";"A";"A";"A"
"1H";"2021-06-15T01:00:00Z";"2021-06-15T02:00:00Z";"3.2";"4.3";"2958";"1.5";"2";"3.9";"3.5";"0";"0";"0";"72.8";"314";"4.1";"14";"A";"A";"A";"A"
"1H";"2021-06-15T02:00:00Z";"2021-06-15T03:00:00Z";"3.8";"5.4";"3320";"1.3";"2.1";"4";"3.4";"0";"0";"0";"74.6";"314";"3.2";"13.4";"A";"A";"A";"A"
"1H";"2021-06-15T03:00:00Z";"2021-06-15T04:00:00Z";"4.3";"5.9";"3955";"2.2";"3.1";"5.8";"5.3";"0";"0";"0";"75.5";"317";"2.5";"13.2";"A";"A";"A";"A"
"1H";"2021-06-15T04:00:00Z";"2021-06-15T05:00:00Z";"4.5";"7.7";"5652";"2.4";"3.8";"7.3";"6.2";"0";"0";"0";"73.5";"314";"1.9";"13.6";"A";"A";"A";"A"
"1H";"2021-06-15T05:00:00Z";"2021-06-15T06:00:00Z";"4.5";"9.1";"5127";"2.5";"3.7";"7";"6.2";"0";"0";"0";"71";"314";"2.7";"14.2";"A";"A";"A";"A"
"1H";"2021-06-15T06:00:00Z";"2021-06-15T07:00:00Z";"3.8";"9.6";"5729";"2";"3";"5.7";"5";"0";"0";"0";"62.2";"309";"3.8";"15.2";"A";"A";"A";"A"
"1H";"2021-06-15T07:00:00Z";"2021-06-15T08:00:00Z";"3.5";"12.3";"6101";"2.1";"2.7";"5.1";"4.8";"0";"0";"0";"55.8";"306";"4.8";"15.9";"A";"A";"A";"A"
"1H";"2021-06-15T08:00:00Z";"2021-06-15T09:00:00Z";"4.7";"17.1";"7239";"2.3";"2.6";"5";"4.8";"0";"0";"0";"48.8";"310";"4.7";"17.2";"A";"A";"A";"A"
"1H";"2021-06-15T09:00:00Z";"2021-06-15T10:00:00Z";"4.2";"21.6";"8071";"1.6";"2.5";"4.7";"4.1";"0";"0";"0";"44";"306";"5.2";"17.7";"A";"B";"A";"B"
"1H";"2021-06-15T10:00:00Z";"2021-06-15T11:00:00Z";"3.7";"16.7";"9524";"1.2";"2.1";"4";"3.4";"0";"0";"0";"41.2";"298";"5.5";"18.3";"A";"A";"A";"A"
"1H";"2021-06-15T11:00:00Z";"2021-06-15T12:00:00Z";"3.7";"15.1";"6581";"1.1";"2";"3.7";"3.1";"0";"0";"0";"40.2";"299";"5.3";"18.9";"A";"A";"A";"A"
"1H";"2021-06-15T12:00:00Z";"2021-06-15T13:00:00Z";"5.3";"16.3";"6880";"1.4";"3";"5.8";"4.5";"0";"0";"0";"44.8";"289";"4.8";"18.5";"A";"A";"A";"A"
"1H";"2021-06-15T13:00:00Z";"2021-06-15T14:00:00Z";"6";"15.4";"6668";"1.4";"2.7";"5.2";"4.1";"0";"0";"0";"46.7";"300";"5.6";"18.4";"A";"A";"A";"A"
"1H";"2021-06-15T14:00:00Z";"2021-06-15T15:00:00Z";"5.9";"16.5";"6729";"1.4";"3";"5.8";"4.4";"0";"0";"0";"48.8";"295";"5.4";"18.4";"A";"A";"A";"A"
"1H";"2021-06-15T15:00:00Z";"2021-06-15T16:00:00Z";"6.5";"18.7";"6566";"2";"3.5";"6.6";"5.5";"0";"0";"0";"48.7";"297";"5";"18.6";"A";"A";"A";"A"
"1H";"2021-06-15T16:00:00Z";"2021-06-15T17:00:00Z";"6.1";"14.9";"7051";"1.9";"3.5";"6.6";"5.4";"0";"0";"0";"47.6";"295";"4.5";"18.6";"A";"A";"A";"A"
"1H";"2021-06-15T17:00:00Z";"2021-06-15T18:00:00Z";"6";"18.2";"7244";"1.8";"2.8";"5.3";"4.6";"0";"0";"0";"46.5";"294";"4.5";"18.8";"A";"A";"A";"A"
"1H";"2021-06-15T18:00:00Z";"2021-06-15T19:00:00Z";"6.1";"18.7";"8183";"1.2";"3";"5.8";"4.3";"0";"0";"0";"46.5";"294";"3.5";"18.6";"A";"A";"A";"A"
"1H";"2021-06-15T19:00:00Z";"2021-06-15T20:00:00Z";"6.7";"23";"11892";"4";"5.7";"11";"9.7";"0";"0";"0";"55.9";"310";"2.2";"17.2";"A";"B";"A";"B"
