MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-09-30T09:00:00Z";"2021-09-30T10:00:00Z";"1.6";"2";"6444";"10.5";"10.7";"20.5";"21.3";"0";"0";"0";"76";"194";"2.7";"13.6";"A";"A";"A";"A"
"1H";"2021-09-30T10:00:00Z";"2021-09-30T11:00:00Z";"2.6";"3.7";"6131";"12.3";"11.7";"22.3";"24";"0";"0";"0";"73.6";"214";"3.4";"14";"A";"A";"A";"A"
"1H";"2021-09-30T11:00:00Z";"2021-09-30T12:00:00Z";"4.1";"4.8";"6361";"12.9";"12.7";"24.3";"25.6";"0";"0";"0";"82.5";"237";"4.3";"13.2";"A";"A";"A";"A"
"1H";"2021-09-30T12:00:00Z";"2021-09-30T13:00:00Z";"2";"2.4";"5496";"14.7";"15.1";"28.8";"29.8";"0";"0";"0";"83.5";"234";"4.9";"12.8";"A";"A";"A";"A"
"1H";"2021-09-30T13:00:00Z";"2021-09-30T14:00:00Z";"1.6";"1.8";"5349";"15";"14.1";"26.9";"29.1";"0";"0";"0";"89.3";"238";"5.4";"11.8";"A";"A";"A";"A"
"1H";"2021-09-30T14:00:00Z";"2021-09-30T15:00:00Z";"3.2";"3.8";"5071";"10.2";"10.7";"20.5";"20.9";"0";"0";"0";"86.8";"245";"5";"12";"A";"A";"A";"A"
"1H";"2021-09-30T15:00:00Z";"2021-09-30T16:00:00Z";"3.7";"4.5";"6175";"9.4";"10";"19.2";"19.4";"0";"0";"0";"88.3";"251";"6";"11.5";"A";"A";"A";"A"
"1H";"2021-09-30T16:00:00Z";"2021-09-30T17:00:00Z";"4.3";"5.8";"9221";"12.9";"15.4";"29.4";"28.3";"0";"0";"0";"86.7";"254";"5.9";"11.8";"A";"A";"A";"A"
"1H";"2021-09-30T17:00:00Z";"2021-09-30T18:00:00Z";"4.3";"5.7";"9786";"11";"13.2";"25.3";"24.2";"0";"0";"0";"82.2";"241";"3.7";"11.8";"A";"A";"A";"A"
"1H";"2021-09-30T18:00:00Z";"2021-09-30T19:00:00Z";"4.7";"6.6";"9614";"7.4";"10.6";"20.2";"18";"0";"0";"0";"78.4";"212";"2.7";"11.8";"A";"A";"A";"A"
"1H";"2021-09-30T19:00:00Z";"2021-09-30T20:00:00Z";"3.3";"4.2";"6541";"4.5";"7";"13.3";"11.4";"0";"0";"0";"78.4";"214";"2.5";"12.2";"A";"A";"A";"A"
"1H";"2021-09-30T20:00:00Z";"2021-09-30T21:00:00Z";"3";"3.8";"4891";"3.8";"6.5";"12.4";"10.3";"0";"0";"0";"79.1";"219";"3.2";"12.4";"A";"A";"A";"A"
"1H";"2021-09-30T21:00:00Z";"2021-09-30T22:00:00Z";"3.7";"4.6";"4511";"2.4";"5.4";"10.3";"7.8";"0";"0";"0";"79.8";"214";"2.4";"12.7";"A";"A";"A";"A"
"1H";"2021-09-30T22:00:00Z";"2021-09-30T23:00:00Z";"4";"5.5";"4468";"1.3";"5.7";"10.8";"6.9";"0";"0";"0";"75.5";"191";"2.8";"12.8";"A";"A";"A";"A"
"1H";"2021-09-30T23:00:00Z";"2021-10-01T00:00:00Z";"4.2";"6.1";"4112";"0.7";"4.7";"8.9";"5.4";"0";"0";"0";"72";"192";"3.2";"12.8";"A";"A";"A";"A"
"1H";"2021-10-01T00:00:00Z";"2021-10-01T01:00:00Z";"3.8";"5.6";"4178";"0.8";"4.8";"9.2";"5.6";"0";"0";"0";"72.9";"189";"3.2";"12.3";"A";"A";"A";"A"
"1H";"2021-10-01T01:00:00Z";"2021-10-01T02:00:00Z";"3.1";"4.5";"3547";"0.4";"4.3";"8.2";"4.7";"0";"0";"0";"72.2";"194";"3.5";"12.2";"A";"A";"A";"A"
"1H";"2021-10-01T02:00:00Z";"2021-10-01T03:00:00Z";"3.8";"5.7";"3836";"0.7";"4.3";"8.1";"5";"0";"0";"0";"71.8";"178";"3.3";"12.8";"A";"A";"A";"A"
"1H";"2021-10-01T03:00:00Z";"2021-10-01T04:00:00Z";"4.2";"6.2";"5061";"1.1";"5.2";"9.9";"6.3";"0";"0";"0";"71.4";"174";"4";"13.1";"A";"A";"A";"A"
"1H";"2021-10-01T04:00:00Z";"2021-10-01T05:00:00Z";"3.8";"6.6";"5082";"4.6";"6.7";"12.8";"11.3";"0";"0";"0";"69.4";"172";"4.8";"13.5";"A";"A";"A";"A"
"1H";"2021-10-01T05:00:00Z";"2021-10-01T06:00:00Z";"4.2";"6.4";"5540";"5.4";"9.1";"17.4";"14.5";"0";"0";"0";"74.4";"176";"4.8";"13.3";"A";"A";"A";"A"
"1H";"2021-10-01T06:00:00Z";"2021-10-01T07:00:00Z";"4.4";"5.9";"6116";"5.7";"10.7";"20.4";"16.4";"0";"0";"0";"76.9";"170";"5.3";"13.3";"A";"A";"A";"A"
"1H";"2021-10-01T07:00:00Z";"2021-10-01T08:00:00Z";"4.5";"6.7";"5837";"5.4";"9.7";"18.5";"15.1";"0";"0";"0";"75.3";"172";"5.5";"13.4";"A";"A";"A";"A"
"1H";"2021-10-01T08:00:00Z";"2021-10-01T09:00:00Z";"4.3";"6";"6650";"6";"9.9";"18.8";"15.9";"0";"0";"0";"76.8";"172";"5.5";"13.4";"A";"A";"A";"A"
"1H";"2021-10-01T09:00:00Z";"2021-10-01T10:00:00Z";"4.6";"8.4";"6164";"6.9";"7.9";"15.1";"14.8";"0";"0";"0";"72.9";"170";"5.1";"14.1";"A";"A";"A";"A"
"1H";"2021-10-01T10:00:00Z";"2021-10-01T11:00:00Z";"4.4";"8.1";"5831";"6.9";"7.9";"15.2";"14.8";"0";"0";"0";"70.5";"169";"5.7";"14.7";"A";"A";"A";"A"
"1H";"2021-10-01T11:00:00Z";"2021-10-01T12:00:00Z";"4.6";"8.7";"6866";"8";"7.9";"15.1";"15.9";"0";"0";"0";"68.9";"168";"5.9";"15";"A";"A";"A";"A"
"1H";"2021-10-01T12:00:00Z";"2021-10-01T13:00:00Z";"4.3";"8.4";"6101";"7";"8.7";"16.5";"15.6";"0";"0";"0";"67.3";"167";"6.1";"15.1";"A";"A";"A";"A"
"1H";"2021-10-01T13:00:00Z";"2021-10-01T14:00:00Z";"4.3";"8.3";"5822";"5.7";"7.5";"14.3";"13.2";"0";"0";"0";"65.8";"167";"6";"15.4";"A";"A";"A";"A"
"1H";"2021-10-01T14:00:00Z";"2021-10-01T15:00:00Z";"4.6";"8.4";"7562";"9.5";"8.9";"17";"18.4";"0";"0";"0";"66.2";"165";"5.8";"15.5";"A";"A";"A";"A"
"1H";"2021-10-01T15:00:00Z";"2021-10-01T16:00:00Z";"5";"8.6";"7168";"8.5";"13";"24.8";"21.5";"0";"0";"0";"69";"163";"5.5";"15.2";"A";"A";"A";"A"
"1H";"2021-10-01T16:00:00Z";"2021-10-01T17:00:00Z";"4.8";"8.4";"7913";"8.4";"14.1";"26.9";"22.5";"0";"0";"0";"69.3";"159";"4.9";"15";"A";"A";"A";"A"
"1H";"2021-10-01T17:00:00Z";"2021-10-01T18:00:00Z";"5.1";"8.3";"8750";"8.1";"10.2";"19.5";"18.3";"0";"0";"0";"69.8";"157";"4.4";"14.8";"A";"A";"A";"A"
"1H";"2021-10-01T18:00:00Z";"2021-10-01T19:00:00Z";"4.6";"7.3";"7628";"6.1";"8.9";"17.1";"15.1";"0";"0";"0";"67.9";"157";"4.4";"15.2";"A";"A";"A";"A"
"1H";"2021-10-01T19:00:00Z";"2021-10-01T20:00:00Z";"4.6";"7";"7429";"4.9";"9.1";"17.4";"14";"0";"0";"0";"71.3";"157";"4.6";"15.1";"A";"A";"A";"A"
"1H";"2021-10-01T20:00:00Z";"2021-10-01T21:00:00Z";"4.7";"7.7";"7743";"4.5";"9.2";"17.5";"13.7";"0";"0";"0";"71.3";"160";"4.4";"14.9";"A";"A";"A";"A"
"1H";"2021-10-01T21:00:00Z";"2021-10-01T22:00:00Z";"4.4";"7.3";"7130";"4.8";"9";"17.2";"13.8";"0";"0";"0";"70.4";"157";"4";"14.6";"A";"A";"A";"A"
"1H";"2021-10-01T22:00:00Z";"2021-10-01T23:00:00Z";"4.2";"6.7";"8527";"4";"12";"22.9";"16";"0";"0";"0";"69.6";"156";"4.1";"14.5";"A";"A";"A";"A"
"1H";"2021-10-01T23:00:00Z";"2021-10-02T00:00:00Z";"4.3";"7.1";"6056";"1.2";"4.9";"9.3";"6.1";"0";"0";"0";"67.6";"160";"4.4";"14.6";"A";"A";"A";"A"
"1H";"2021-10-02T00:00:00Z";"2021-10-02T01:00:00Z";"4.9";"8.1";"5743";"1.3";"5";"9.6";"6.3";"0";"0";"0";"70.7";"162";"4";"14.4";"A";"A";"A";"A"
"1H";"2021-10-02T01:00:00Z";"2021-10-02T02:00:00Z";"5.4";"8.6";"5566";"2.1";"5.9";"11.2";"8";"0";"0";"0";"73.9";"165";"3.5";"14.1";"A";"A";"A";"A"
"1H";"2021-10-02T02:00:00Z";"2021-10-02T03:00:00Z";"6";"8.2";"6240";"3.3";"6.9";"13.1";"10.2";"0";"0";"0";"77.6";"158";"3";"13.8";"A";"A";"A";"A"
"1H";"2021-10-02T03:00:00Z";"2021-10-02T04:00:00Z";"6.2";"8.5";"6464";"5";"8.4";"16";"13.4";"0";"0";"0";"79.4";"147";"2.4";"13.7";"A";"A";"A";"A"
"1H";"2021-10-02T04:00:00Z";"2021-10-02T05:00:00Z";"6.7";"9.3";"8649";"9.4";"11.1";"21.2";"20.5";"0";"0";"0";"82.4";"146";"2.1";"13.6";"A";"A";"A";"A"
"1H";"2021-10-02T05:00:00Z";"2021-10-02T06:00:00Z";"6.8";"9";"7224";"5.4";"10.5";"20";"15.9";"0";"0";"0";"84.2";"141";"2.1";"13.5";"A";"A";"A";"A"
"1H";"2021-10-02T06:00:00Z";"2021-10-02T07:00:00Z";"6.9";"8.8";"7633";"5";"11.5";"22";"16.6";"0";"0";"0";"87.7";"152";"2.4";"13.3";"A";"A";"A";"A"
"1H";"2021-10-02T07:00:00Z";"2021-10-02T08:00:00Z";"6.8";"8.4";"8577";"6.3";"12.4";"23.7";"18.7";"0";"0";"0";"89.8";"165";"2";"13.2";"A";"A";"A";"A"
"1H";"2021-10-02T08:00:00Z";"2021-10-02T09:00:00Z";"6.8";"8.3";"7763";"9.6";"12.1";"23.2";"21.8";"0";"0";"0";"90.5";"175";"1.8";"13.2";"A";"A";"A";"A"
"1H";"2021-10-02T09:00:00Z";"2021-10-02T10:00:00Z";"5.4";"7";"8516";"9.3";"12.9";"24.7";"22.2";"0";"0";"0";"84.8";"168";"2.5";"14.1";"A";"A";"A";"A"
"1H";"2021-10-02T10:00:00Z";"2021-10-02T11:00:00Z";"6.8";"8";"5815";"7";"10.5";"20.1";"17.5";"0";"0";"0";"85.6";"157";"3.3";"14.2";"A";"A";"A";"A"
"1H";"2021-10-02T11:00:00Z";"2021-10-02T12:00:00Z";"9.3";"11";"7641";"10.8";"11.8";"22.5";"22.6";"0";"0";"0";"87.2";"164";"3.1";"14";"A";"A";"A";"A"
"1H";"2021-10-02T12:00:00Z";"2021-10-02T13:00:00Z";"7.8";"8.4";"7631";"10";"11.8";"22.6";"21.8";"0";"0";"0";"91.5";"162";"3.1";"13.8";"A";"A";"A";"A"
"1H";"2021-10-02T13:00:00Z";"2021-10-02T14:00:00Z";"8";"8.5";"7362";"15.8";"12.9";"24.6";"28.7";"0";"0";"0";"91";"166";"2.5";"14";"A";"A";"A";"A"
"1H";"2021-10-02T14:00:00Z";"2021-10-02T15:00:00Z";"9.5";"10.5";"6046";"13.5";"12.6";"24.1";"26";"0";"0";"0";"88.7";"166";"2.1";"14.4";"A";"A";"A";"A"
"1H";"2021-10-02T15:00:00Z";"2021-10-02T16:00:00Z";"10";"11.3";"6839";"9.3";"11.7";"22.3";"21";"0";"0";"0";"87.6";"160";"2.7";"14.3";"A";"A";"A";"A"
"1H";"2021-10-02T16:00:00Z";"2021-10-02T17:00:00Z";"11";"12.8";"8458";"11.6";"14.2";"27.2";"25.8";"0";"0";"0";"88.2";"157";"3.5";"14.1";"A";"A";"A";"A"
"1H";"2021-10-02T17:00:00Z";"2021-10-02T18:00:00Z";"14.2";"16.6";"9461";"9.4";"15.2";"29";"24.5";"0";"0";"0";"89.3";"156";"3.8";"14.1";"A";"A";"A";"A"
"1H";"2021-10-02T18:00:00Z";"2021-10-02T19:00:00Z";"11.8";"14";"8860";"6.7";"11.5";"21.9";"18.2";"0";"0";"0";"88.9";"148";"3.7";"14.2";"A";"A";"A";"A"
"1H";"2021-10-02T19:00:00Z";"2021-10-02T20:00:00Z";"12.7";"15.2";"8546";"6.2";"12.5";"23.9";"18.7";"0";"0";"0";"86.8";"145";"3.2";"14.3";"A";"A";"A";"A"
"1H";"2021-10-02T20:00:00Z";"2021-10-02T21:00:00Z";"11.7";"14.1";"9029";"4";"12.1";"23.2";"16.1";"0";"0";"0";"84.4";"140";"3.3";"14.4";"A";"A";"A";"A"
"1H";"2021-10-02T21:00:00Z";"2021-10-02T22:00:00Z";"11";"13.5";"10051";"2.8";"11.5";"22";"14.3";"0";"0";"0";"80.8";"135";"2.9";"14.7";"A";"A";"A";"A"
"1H";"2021-10-02T22:00:00Z";"2021-10-02T23:00:00Z";"10.9";"13.2";"9400";"2.1";"11.3";"21.7";"13.5";"0";"0";"0";"81.4";"136";"3.7";"15";"A";"A";"A";"A"
"1H";"2021-10-02T23:00:00Z";"2021-10-03T00:00:00Z";"9.4";"11.1";"6845";"1";"7.3";"13.9";"8.2";"0";"0";"0";"81.8";"137";"4.2";"15.1";"A";"A";"A";"A"
"1H";"2021-10-03T00:00:00Z";"2021-10-03T01:00:00Z";"8.8";"10.7";"7437";"0.7";"6";"11.5";"6.7";"0";"0";"0";"79.3";"137";"5.4";"15.5";"A";"A";"A";"A"
"1H";"2021-10-03T01:00:00Z";"2021-10-03T02:00:00Z";"10.7";"13.1";"6871";"1.6";"7";"13.4";"8.6";"0";"0";"0";"78.4";"140";"5.8";"15.6";"A";"A";"A";"A"
"1H";"2021-10-03T02:00:00Z";"2021-10-03T03:00:00Z";"11.5";"14";"5550";"1.2";"5.9";"11.3";"7.2";"0";"0";"0";"79.7";"145";"6";"15.5";"A";"A";"A";"A"
"1H";"2021-10-03T03:00:00Z";"2021-10-03T04:00:00Z";"11.5";"14.3";"5799";"1.7";"6.6";"12.5";"8.3";"0";"0";"0";"76.8";"151";"6.2";"16";"A";"A";"A";"A"
"1H";"2021-10-03T04:00:00Z";"2021-10-03T05:00:00Z";"11.9";"14.4";"4969";"4.4";"6.1";"11.6";"10.5";"0";"0";"0";"78.4";"156";"5.9";"15.9";"A";"A";"A";"A"
"1H";"2021-10-03T05:00:00Z";"2021-10-03T06:00:00Z";"11.8";"14.3";"4645";"1.3";"5";"9.5";"6.2";"0";"0";"0";"77.5";"155";"6";"16.1";"A";"A";"A";"A"
"1H";"2021-10-03T06:00:00Z";"2021-10-03T07:00:00Z";"12.6";"15.4";"4389";"1.5";"5.9";"11.2";"7.3";"0";"0";"0";"79.3";"163";"5.5";"15.9";"A";"A";"A";"A"
"1H";"2021-10-03T07:00:00Z";"2021-10-03T08:00:00Z";"13.7";"17";"5596";"4.6";"7.9";"15.2";"12.6";"0";"0";"0";"80.6";"157";"5.5";"15.8";"A";"A";"A";"A"
"1H";"2021-10-03T08:00:00Z";"2021-10-03T09:00:00Z";"13.4";"17.6";"5928";"4.3";"6.5";"12.5";"10.8";"0";"0";"0";"75.1";"155";"5.9";"16.4";"A";"A";"A";"A"
"1H";"2021-10-03T09:00:00Z";"2021-10-03T10:00:00Z";"13";"17.8";"5801";"5.5";"6.9";"13.3";"12.5";"0";"0";"0";"72.8";"156";"6.2";"16.9";"A";"A";"A";"A"
"1H";"2021-10-03T10:00:00Z";"2021-10-03T11:00:00Z";"12.9";"19.6";"5479";"5.3";"7.9";"15.2";"13.2";"0";"0";"0";"71.5";"160";"6";"17.2";"A";"A";"A";"A"
"1H";"2021-10-03T11:00:00Z";"2021-10-03T12:00:00Z";"13.1";"19.6";"6333";"6.6";"9.2";"17.5";"15.8";"0";"0";"0";"74.4";"161";"5.6";"17.1";"A";"A";"A";"A"
"1H";"2021-10-03T12:00:00Z";"2021-10-03T13:00:00Z";"14.3";"21.3";"7449";"5.9";"9.6";"18.4";"15.5";"0";"0";"0";"73.5";"158";"4.8";"17.1";"A";"B";"A";"B"
"1H";"2021-10-03T13:00:00Z";"2021-10-03T14:00:00Z";"15";"20.6";"6342";"9.1";"10.3";"19.6";"19.4";"0";"0";"0";"72.6";"156";"5.3";"17.1";"A";"B";"A";"B"
"1H";"2021-10-03T14:00:00Z";"2021-10-03T15:00:00Z";"15.3";"21.9";"6127";"7.9";"10.6";"20.2";"18.4";"0";"0";"0";"70.9";"154";"5.5";"17.3";"A";"B";"A";"B"
"1H";"2021-10-03T15:00:00Z";"2021-10-03T16:00:00Z";"14.8";"19.2";"6416";"6.9";"10.1";"19.4";"17";"0";"0";"0";"74.2";"157";"5.8";"17";"A";"A";"A";"A"
"1H";"2021-10-03T16:00:00Z";"2021-10-03T17:00:00Z";"14.3";"17.5";"6491";"7.4";"11";"21";"18.3";"0";"0";"0";"77.8";"158";"5.5";"16.7";"A";"A";"A";"A"
"1H";"2021-10-03T17:00:00Z";"2021-10-03T18:00:00Z";"13.9";"17.2";"5150";"5.3";"8.2";"15.7";"13.5";"0";"0";"0";"76.2";"157";"5.7";"17.1";"A";"A";"A";"A"
"1H";"2021-10-03T18:00:00Z";"2021-10-03T19:00:00Z";"15.2";"18.8";"5530";"3.5";"6.3";"12.1";"9.8";"0";"0";"0";"73.9";"157";"5.8";"17.8";"A";"A";"A";"A"
"1H";"2021-10-03T19:00:00Z";"2021-10-03T20:00:00Z";"16.2";"19.8";"6035";"2.5";"5.8";"11.1";"8.3";"0";"0";"0";"75.5";"160";"5.6";"17.7";"A";"A";"A";"A"
"1H";"2021-10-03T20:00:00Z";"2021-10-03T21:00:00Z";"15.6";"19";"5034";"2.3";"5.7";"10.9";"8.1";"0";"0";"0";"77.1";"167";"5.1";"17.3";"A";"A";"A";"A"
"1H";"2021-10-03T21:00:00Z";"2021-10-03T22:00:00Z";"14.4";"17.4";"4594";"2.3";"4.3";"8.2";"6.6";"0";"0";"0";"78.1";"167";"5.2";"17.2";"A";"A";"A";"A"
"1H";"2021-10-03T22:00:00Z";"2021-10-03T23:00:00Z";"6.5";"7.8";"3602";"1.2";"4.3";"8.2";"5.4";"0";"0";"0";"79.1";"177";"4.2";"17.2";"A";"A";"A";"A"
"1H";"2021-10-03T23:00:00Z";"2021-10-04T00:00:00Z";"1";"1.1";"991";"0.9";"3.2";"6";"4";"0";"0";"0";"88.3";"238";"4.4";"13.5";"A";"A";"A";"A"
"1H";"2021-10-04T00:00:00Z";"2021-10-04T01:00:00Z";"1.2";"1.4";"1537";"0.9";"3.4";"6.5";"4.3";"0";"0";"0";"89.2";"289";"4";"13.2";"A";"A";"A";"A"
"1H";"2021-10-04T01:00:00Z";"2021-10-04T02:00:00Z";"1.2";"1.5";"3168";"2.1";"5.9";"11.2";"8";"0";"0";"0";"90.5";"276";"2.1";"13";"A";"A";"A";"A"
"1H";"2021-10-04T02:00:00Z";"2021-10-04T03:00:00Z";"1.4";"1.8";"3728";"1.2";"4.8";"9.1";"6";"0";"0";"0";"90.4";"241";"0.7";"12.9";"A";"A";"A";"A"
"1H";"2021-10-04T03:00:00Z";"2021-10-04T04:00:00Z";"2";"2.6";"6209";"3.6";"8.9";"16.9";"12.5";"0";"0";"0";"88.8";"180";"0.6";"13";"A";"A";"A";"A"
"1H";"2021-10-04T04:00:00Z";"2021-10-04T05:00:00Z";"3.1";"4.2";"15648";"18.1";"21.1";"40.3";"39.1";"0";"0";"0";"89.1";"199";"1.1";"12.9";"A";"A";"B";"B"
"1H";"2021-10-04T05:00:00Z";"2021-10-04T06:00:00Z";"4";"5.5";"13705";"23.9";"27.7";"53";"51.6";"0";"0";"0";"89";"222";"1.8";"13";"A";"A";"B";"B"
"1H";"2021-10-04T06:00:00Z";"2021-10-04T07:00:00Z";"4.6";"6.4";"10698";"17.4";"19.8";"37.9";"37.2";"0";"0";"0";"87.2";"207";"1.2";"13.3";"A";"A";"A";"A"
"1H";"2021-10-04T07:00:00Z";"2021-10-04T08:00:00Z";"5.4";"7.4";"8892";"15.3";"13.4";"25.5";"28.7";"0";"0";"0";"84.2";"221";"1.8";"13.6";"A";"A";"A";"A"
"1H";"2021-10-04T08:00:00Z";"2021-10-04T09:00:00Z";"6.5";"8.6";"7932";"10.2";"13.1";"25.1";"23.4";"0";"0";"0";"80.8";"214";"2.1";"14.2";"A";"A";"A";"A"
"1H";"2021-10-04T09:00:00Z";"2021-10-04T10:00:00Z";"6.6";"8.8";"6462";"9.8";"10.7";"20.4";"20.4";"0";"0";"0";"78";"207";"2.5";"14.7";"A";"A";"A";"A"
"1H";"2021-10-04T10:00:00Z";"2021-10-04T11:00:00Z";"6.3";"8.6";"7118";"12.6";"11.4";"21.9";"24";"0";"0";"0";"77.8";"192";"2.6";"15";"A";"A";"A";"A"
"1H";"2021-10-04T11:00:00Z";"2021-10-04T12:00:00Z";"5.8";"8.4";"6412";"15.7";"12.8";"24.4";"28.4";"0";"0";"0";"75.9";"190";"2.6";"15.1";"A";"A";"A";"A"
"1H";"2021-10-04T12:00:00Z";"2021-10-04T13:00:00Z";"5.8";"7.9";"7056";"10.6";"12.9";"24.7";"23.5";"0";"0";"0";"75.5";"185";"2.5";"14.9";"A";"A";"A";"A"
"1H";"2021-10-04T13:00:00Z";"2021-10-04T14:00:00Z";"6.5";"8.7";"8135";"13.3";"15.3";"29.3";"28.6";"0";"0";"0";"77.3";"186";"2.6";"14.8";"A";"A";"A";"A"
"1H";"2021-10-04T14:00:00Z";"2021-10-04T15:00:00Z";"6.9";"9.1";"7046";"12.4";"13.3";"25.3";"25.6";"0";"0";"0";"78";"185";"2.4";"14.9";"A";"A";"A";"A"
"1H";"2021-10-04T15:00:00Z";"2021-10-04T16:00:00Z";"7.6";"9.7";"7892";"9.9";"12.2";"23.3";"22.1";"0";"0";"0";"79.5";"177";"2.5";"14.8";"A";"A";"A";"A"
"1H";"2021-10-04T16:00:00Z";"2021-10-04T17:00:00Z";"8.1";"10.9";"9963";"10.9";"15.2";"29.1";"26.1";"0";"0";"0";"82.4";"184";"2.3";"14.3";"A";"A";"A";"A"
"1H";"2021-10-04T17:00:00Z";"2021-10-04T18:00:00Z";"7.2";"9.6";"9062";"9.5";"13.7";"26.1";"23.1";"0";"0";"0";"86.7";"165";"1.8";"13.6";"A";"A";"A";"A"
"1H";"2021-10-04T18:00:00Z";"2021-10-04T19:00:00Z";"6.6";"8.9";"8488";"11.1";"12.9";"24.6";"24";"0";"0";"0";"88.6";"159";"1.6";"13.3";"A";"A";"A";"A"
"1H";"2021-10-04T19:00:00Z";"2021-10-04T20:00:00Z";"7.1";"9.6";"9488";"16.2";"15.1";"28.8";"31.3";"0";"0";"0";"90.7";"148";"1.5";"12.8";"A";"A";"A";"A"
"1H";"2021-10-04T20:00:00Z";"2021-10-04T21:00:00Z";"7.6";"10.4";"12130";"15.4";"18.6";"35.5";"34";"0";"0";"0";"91.7";"142";"1.2";"12.3";"A";"A";"A";"A"
"1H";"2021-10-04T21:00:00Z";"2021-10-04T22:00:00Z";"6.7";"9.2";"10533";"16.8";"19.1";"36.5";"35.9";"0";"0";"0";"93.2";"163";"1.2";"11.5";"A";"A";"A";"A"
"1H";"2021-10-04T22:00:00Z";"2021-10-04T23:00:00Z";"6.1";"8";"6056";"7.6";"9.4";"18";"17";"0";"0";"0";"94.3";"153";"1.6";"12.3";"A";"A";"A";"A"
"1H";"2021-10-04T23:00:00Z";"2021-10-05T00:00:00Z";"6.2";"8.2";"6386";"7.3";"9";"17.3";"16.4";"0";"0";"0";"93.9";"154";"1.7";"12";"A";"A";"A";"A"
"1H";"2021-10-05T00:00:00Z";"2021-10-05T01:00:00Z";"6";"7.9";"10241";"10.5";"10.6";"20.3";"21.1";"0";"0";"0";"94.1";"170";"1.4";"10.9";"A";"A";"A";"A"
"1H";"2021-10-05T01:00:00Z";"2021-10-05T02:00:00Z";"6.8";"8.8";"7573";"20.5";"16.4";"31.4";"36.9";"0";"0";"0";"94.9";"159";"1.4";"10.5";"A";"A";"A";"A"
"1H";"2021-10-05T02:00:00Z";"2021-10-05T03:00:00Z";"8";"10.3";"8560";"26";"18.5";"35.4";"44.5";"0";"0";"0";"95.3";"135";"1.3";"10.9";"A";"A";"A";"A"
"1H";"2021-10-05T03:00:00Z";"2021-10-05T04:00:00Z";"7.8";"10.3";"12646";"17.1";"20.3";"38.7";"37.4";"0";"0";"0";"95.7";"122";"1.7";"11.4";"A";"A";"A";"A"
"1H";"2021-10-05T04:00:00Z";"2021-10-05T05:00:00Z";"8.9";"11.3";"17516";"29.6";"24.7";"47.2";"54.3";"0";"0";"0";"96.1";"129";"1.4";"12";"A";"A";"B";"B"
"1H";"2021-10-05T05:00:00Z";"2021-10-05T06:00:00Z";"9.3";"11.7";"23578";"32.3";"27.6";"52.7";"59.9";"0";"0";"0";"95.7";"126";"1.8";"12.4";"A";"A";"B";"B"
"1H";"2021-10-05T06:00:00Z";"2021-10-05T07:00:00Z";"9";"12.5";"16255";"31.3";"28.1";"53.6";"59.4";"0";"0";"0";"93.8";"129";"2.1";"12.9";"A";"A";"B";"B"
"1H";"2021-10-05T07:00:00Z";"2021-10-05T08:00:00Z";"7.9";"11.2";"19922";"27.4";"26.1";"49.9";"53.5";"0";"0";"0";"88.6";"126";"3.1";"13.6";"A";"A";"B";"B"
"1H";"2021-10-05T08:00:00Z";"2021-10-05T09:00:00Z";"6.7";"9.5";"13673";"20.2";"23.3";"44.6";"43.5";"0";"0";"0";"86.1";"130";"3.3";"14.1";"A";"A";"B";"B"
"1H";"2021-10-05T09:00:00Z";"2021-10-05T10:00:00Z";"5";"7";"12562";"13.5";"15.9";"30.5";"29.4";"0";"0";"0";"82.8";"132";"3";"14.5";"A";"A";"A";"A"
"1H";"2021-10-05T10:00:00Z";"2021-10-05T11:00:00Z";"2.8";"3.6";"8623";"8.3";"14.3";"27.4";"22.6";"0";"0";"0";"82";"133";"3.7";"13.1";"A";"A";"A";"A"
"1H";"2021-10-05T11:00:00Z";"2021-10-05T12:00:00Z";"3.2";"3.9";"5960";"10.4";"16.6";"31.8";"27.1";"0";"0";"0";"89.5";"135";"4.1";"12.3";"A";"A";"A";"A"
"1H";"2021-10-05T12:00:00Z";"2021-10-05T13:00:00Z";"2.5";"2.9";"5516";"7.6";"12.3";"23.5";"20";"0";"0";"0";"90.8";"119";"3.2";"11.9";"A";"A";"A";"A"
"1H";"2021-10-05T13:00:00Z";"2021-10-05T14:00:00Z";"2.5";"2.9";"5428";"7.2";"12.2";"23.3";"19.3";"0";"0";"0";"92.6";"94";"1.8";"11.9";"A";"A";"A";"A"
"1H";"2021-10-05T14:00:00Z";"2021-10-05T15:00:00Z";"1.9";"2.2";"3771";"3.1";"8.6";"16.5";"11.7";"0";"0";"0";"93.6";"70";"1.9";"11.9";"A";"A";"A";"A"
"1H";"2021-10-05T15:00:00Z";"2021-10-05T16:00:00Z";"1.7";"2";"2840";"2.2";"6.6";"12.7";"8.9";"0";"0";"0";"94.4";"60";"2.6";"11.8";"A";"A";"A";"A"
"1H";"2021-10-05T16:00:00Z";"2021-10-05T17:00:00Z";"2";"2.4";"3058";"1.9";"7.4";"14.1";"9.3";"0";"0";"0";"94.5";"61";"3.1";"11.8";"A";"A";"A";"A"
